time.s,ENV.temperature.K,ENV.pressure.Pa,ENV.number_density_air.kg m-3,CONC.E90.mol m-3,CONC.NH4.mol m-3,CONC.NH_5.mol m-3,CONC.NH_50.mol m-3,CONC.SF6.mol m-3,CONC.ST80_25.mol m-3,CONC.soa1_a1.mol m-3,CONC.soa1_a2.mol m-3,CONC.soa2_a1.mol m-3,CONC.soa2_a2.mol m-3,CONC.soa3_a1.mol m-3,CONC.soa3_a2.mol m-3,CONC.soa4_a1.mol m-3,CONC.soa4_a2.mol m-3,CONC.soa5_a1.mol m-3,CONC.soa5_a2.mol m-3,CONC.sink.mol m-3,CONC.CCL4.mol m-3,CONC.CH3CN.mol m-3,CONC.CL2O2.mol m-3,CONC.IVOC.mol m-3,CONC.NH3.mol m-3,CONC.C3H8.mol m-3,CONC.CFC11.mol m-3,CONC.CFC114.mol m-3,CONC.CFC12.mol m-3,CONC.CH3CCL3.mol m-3,CONC.CL2.mol m-3,CONC.H2402.mol m-3,CONC.CF2CLBR.mol m-3,CONC.CF3BR.mol m-3,CONC.CFC113.mol m-3,CONC.CFC115.mol m-3,CONC.BRCL.mol m-3,CONC.EOOH.mol m-3,CONC.H2SO4.mol m-3,CONC.IEPOX.mol m-3,CONC.PBZNIT.mol m-3,CONC.HCN.mol m-3,CONC.SVOC.mol m-3,CONC.XOOH.mol m-3,CONC.BENZENE.mol m-3,CONC.BEPOMUC.mol m-3,CONC.PHENOL.mol m-3,CONC.TOLUENE.mol m-3,CONC.CRESOL.mol m-3,CONC.TEPOMUC.mol m-3,CONC.COF2.mol m-3,CONC.BZALD.mol m-3,CONC.HCFC141B.mol m-3,CONC.COFCL.mol m-3,CONC.HCFC142B.mol m-3,CONC.HPALD.mol m-3,CONC.ONITR.mol m-3,CONC.XYLENES.mol m-3,CONC.XYLOL.mol m-3,CONC.BIGALK.mol m-3,CONC.C2H5OH.mol m-3,CONC.C6H5OOH.mol m-3,CONC.SO3.mol m-3,CONC.DMS.mol m-3,CONC.HCFC22.mol m-3,CONC.HF.mol m-3,CONC.N2.mol m-3,CONC.N2O5.mol m-3,CONC.C2H6.mol m-3,CONC.BIGALD2.mol m-3,CONC.C2H5OOH.mol m-3,CONC.HOBR.mol m-3,CONC.HYDRALD.mol m-3,CONC.MACROOH.mol m-3,CONC.MEKOOH.mol m-3,CONC.N2O.mol m-3,CONC.OCLO.mol m-3,CONC.PHENOOH.mol m-3,CONC.C2H2.mol m-3,CONC.BZOOH.mol m-3,CONC.BIGALD4.mol m-3,CONC.CH3CL.mol m-3,CONC.OCS.mol m-3,CONC.BIGENE.mol m-3,CONC.CHBR3.mol m-3,CONC.HOCH2OO.mol m-3,CONC.ISOPNOOH.mol m-3,CONC.C3H7OOH.mol m-3,CONC.NC4CH2OH.mol m-3,CONC.BRONO2.mol m-3,CONC.NTERPOOH.mol m-3,CONC.PHENO2.mol m-3,CONC.ROOH.mol m-3,CONC.CH3OOH.mol m-3,CONC.BZOO.mol m-3,CONC.XYLOLOOH.mol m-3,CONC.BENZOOH.mol m-3,CONC.BIGALD.mol m-3,CONC.EO.mol m-3,CONC.BIGALD1.mol m-3,CONC.HO2NO2.mol m-3,CONC.CH2BR2.mol m-3,CONC.PHENO.mol m-3,CONC.TERPOOH.mol m-3,CONC.XYLOLO2.mol m-3,CONC.BENZO2.mol m-3,CONC.MEK.mol m-3,CONC.ACBZO2.mol m-3,CONC.ISOPNITB.mol m-3,CONC.IVOCO2VBS.mol m-3,CONC.PAN.mol m-3,CONC.POOH.mol m-3,CONC.ENEO2.mol m-3,CONC.TOLUO2VBS.mol m-3,CONC.XYLEO2VBS.mol m-3,CONC.BENZO2VBS.mol m-3,CONC.C2H4.mol m-3,CONC.MPAN.mol m-3,CONC.TOLOOH.mol m-3,CONC.ISOPNITA.mol m-3,CONC.CH3BR.mol m-3,CONC.CH3COOOH.mol m-3,CONC.BIGALD3.mol m-3,CONC.C6H5O2.mol m-3,CONC.TERPNIT.mol m-3,CONC.ALKNIT.mol m-3,CONC.ALKOOH.mol m-3,CONC.MEKO2.mol m-3,CONC.TERP2OOH.mol m-3,CONC.ISOPO2VBS.mol m-3,CONC.MTERPO2VBS.mol m-3,CONC.N.mol m-3,CONC.BCARYO2VBS.mol m-3,CONC.CH3COOH.mol m-3,CONC.H2O2.mol m-3,CONC.S.mol m-3,CONC.TOLO2.mol m-3,CONC.MALO2.mol m-3,CONC.ISOPOOH.mol m-3,CONC.XYLENOOH.mol m-3,CONC.XYLENO2.mol m-3,CONC.DICARBO2.mol m-3,CONC.CLONO2.mol m-3,CONC.EO2.mol m-3,CONC.PO2.mol m-3,CONC.CH3OH.mol m-3,CONC.HOCL.mol m-3,CONC.C3H7O2.mol m-3,CONC.CO2.mol m-3,CONC.HBR.mol m-3,CONC.NOA.mol m-3,CONC.F.mol m-3,CONC.C2H5O2.mol m-3,CONC.MDIALO2.mol m-3,CONC.SO2.mol m-3,CONC.TERPO2.mol m-3,CONC.CH3COCH3.mol m-3,CONC.HCOOH.mol m-3,CONC.TERPROD1.mol m-3,CONC.ISOP.mol m-3,CONC.NC4CHO.mol m-3,CONC.ALKO2.mol m-3,CONC.C3H6.mol m-3,CONC.GLYOXAL.mol m-3,CONC.BCARY.mol m-3,CONC.MTERP.mol m-3,CONC.NTERPO2.mol m-3,CONC.TERPROD2.mol m-3,CONC.CH3CHO.mol m-3,CONC.CO.mol m-3,CONC.TERP2O2.mol m-3,CONC.RO2.mol m-3,CONC.GLYALD.mol m-3,CONC.HYAC.mol m-3,CONC.HCL.mol m-3,CONC.HONITR.mol m-3,CONC.XO2.mol m-3,CONC.ISOPNO3.mol m-3,CONC.MACR.mol m-3,CONC.CH3COCHO.mol m-3,CONC.H2.mol m-3,CONC.ISOPBO2.mol m-3,CONC.ISOPAO2.mol m-3,CONC.MACRO2.mol m-3,CONC.MCO3.mol m-3,CONC.MVK.mol m-3,CONC.CH3CO3.mol m-3,CONC.SO.mol m-3,CONC.BR.mol m-3,CONC.HNO3.mol m-3,CONC.CH4.mol m-3,CONC.BRO.mol m-3,CONC.H.mol m-3,CONC.CLO.mol m-3,CONC.O1D.mol m-3,CONC.O.mol m-3,CONC.H2O.mol m-3,CONC.CH2O.mol m-3,CONC.CL.mol m-3,CONC.O2.mol m-3,CONC.NO2.mol m-3,CONC.CH3O2.mol m-3,CONC.NO.mol m-3,CONC.OH.mol m-3,CONC.NO3.mol m-3,CONC.HO2.mol m-3,CONC.SOAG3.mol m-3,CONC.SOAG2.mol m-3,CONC.SOAG4.mol m-3,CONC.SOAG1.mol m-3,CONC.SOAG0.mol m-3,CONC.O3.mol m-3
0.0,299.55169,99255.61,39.85190658047147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82821e-08,4.59884e-09,6.73298e-28,9.69036e-10,3.60991e-09,1.81856e-09,4.52534e-08,3.85357e-09,8.81601e-08,1.28043e-09,1.53817e-19,1.61629e-10,9.26516e-10,6.56337e-10,1.93319e-08,1.78054e-09,7.82983e-19,4.89917e-09,1.85433e-17,2.37178e-08,2.16618e-12,1.94215e-08,1.7166e-09,2.79323e-08,8.2664e-10,3.49415e-14,1.16092e-11,1.94177e-08,5.7282e-11,1.86716e-11,0.0,2.13377e-10,3.35026e-09,0.0,2.86306e-09,3.43484e-08,8.40003e-11,2.19146e-08,1.17105e-10,5.22112e-08,1.57016e-07,5.09502e-10,0.0,3.64837e-10,2.51475e-08,0.0,31.08448713,5.91575e-15,1.88169e-08,1.65974e-12,4.86502e-10,2.46797e-13,5.44923e-08,1.21175e-08,9.55992e-11,1.96035e-05,8.81367e-19,5.58592e-12,1.40622e-09,1.01132e-10,1.26525e-11,3.70621e-08,0.0,1.03046e-07,4.17087e-10,0.0,5.97792e-10,2.21604e-10,6.12621e-12,2.39949e-13,2.14443e-10,0.0,1.70912e-08,7.2615e-08,0.0,1.60548e-11,5.33073e-11,9.38299e-09,0.0,8.84711e-13,4.13369e-11,2.86882e-10,5.85237e-16,2.04189e-08,0.0,0.0,3.68199e-09,0.0,1.30519e-09,0.0,6.90311e-09,8.23568e-09,0.0,0.0,0.0,0.0,2.05847e-07,6.36152e-10,2.34333e-10,2.76704e-09,9.11455e-10,1.74342e-08,5.74505e-10,0.0,6.31044e-10,1.11393e-10,1.20674e-09,0.0,3.01647e-08,0.0,0.0,3.98361e-35,0.0,4.13627e-08,8.12977e-08,0.0,0.0,0.0,3.18944e-07,9.98592e-10,0.0,0.0,1.64195e-12,0.0,0.0,4.57051e-07,6.29615e-13,0.0,0.0235781,4.88224e-11,3.43041e-10,0.0,0.0,0.0,4.84773e-09,0.0,4.8733e-07,4.45733e-08,1.6554e-07,4.66421e-06,5.59321e-11,0.0,1.47714e-07,1.239e-09,1.23866e-08,9.85798e-07,0.0,1.3928e-07,1.62908e-07,4.31244e-06,0.0,0.0,6.36232e-09,1.35875e-08,1.42595e-10,5.23959e-10,0.0,2.8765e-11,1.74852e-07,6.69744e-09,1.38545e-06,0.0,0.0,0.0,0.0,1.66746e-07,0.0,0.0,4.02811e-17,4.82947e-09,3.96471e-05,6.90029e-16,2.67645e-22,4.31014e-16,0.0,6.44989e-27,1.195557197,1.6628e-07,1.32266e-18,8.368900382,8.2787e-09,0.0,1.53002e-09,0.0,3.71016e-14,0.0,0.0,0.0,0.0,0.0,0.0,4.18994e-07
60.0,299.55169,99255.61,39.85190658047147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82821e-08,4.59884e-09,1.0864609187724857e-28,9.69036e-10,3.60991e-09,1.81856e-09,4.52534e-08,3.85357e-09,8.81601e-08,1.28043e-09,1.5394176709605346e-19,1.61629e-10,9.26516e-10,6.56337e-10,1.93319e-08,1.78054e-09,7.829868157842363e-19,4.89917e-09,1.854330000492573e-17,2.3717800000000007e-08,2.1337002414133873e-12,1.94215e-08,1.7166e-09,2.79323e-08,8.2664e-10,3.4941500000000134e-14,1.16092e-11,1.94177e-08,5.728200000000002e-11,1.86716000000001e-11,1.4718797689954195e-28,2.13377e-10,3.35026e-09,2.1589189558554308e-29,2.86306e-09,3.4348400000000006e-08,8.400064700667033e-11,2.19146e-08,1.1710500000000003e-10,5.23809243566833e-08,1.5701600000000035e-07,5.09505234408227e-10,5.412705603402246e-34,3.6483682076430134e-10,2.51475e-08,0.0,31.08448713,2.216090598213267e-15,1.881689999201182e-08,1.6597400000000064e-12,4.865020019411319e-10,2.4701373859989683e-13,5.449230000000001e-08,1.21175e-08,9.55992e-11,1.96035e-05,8.81388068437958e-19,5.58592e-12,1.4062199994835191e-09,1.01132e-10,1.2652500000000007e-11,3.7062099999857556e-08,0.0,1.0304598356506144e-07,4.170869999991176e-10,1.2157441552047445e-13,6.066613426578036e-10,2.21604e-10,6.140540693081301e-12,2.4021795073650446e-13,2.1516112027075926e-10,4.321038529090584e-28,1.7139823974502095e-08,7.264216331676085e-08,2.1156090176740083e-26,1.60548e-11,5.33073e-11,9.722438713366602e-09,4.794666187085226e-33,8.847110000000031e-13,1.7876666553685154e-10,2.868819999990684e-10,2.6051368677993944e-16,2.0418900000000014e-08,2.1235436466462793e-27,5.148549940178348e-28,3.68199e-09,1.365766064547365e-14,1.3051900000000014e-09,8.981907682337762e-27,6.942714007732069e-09,8.23568e-09,5.334793745403784e-24,7.394433958527257e-26,2.5769521028384884e-25,6.904848236959998e-28,2.0584128117773966e-07,6.26558549772868e-10,2.3433300000000003e-10,2.767040000000002e-09,9.114549999969217e-10,1.747264410340909e-08,5.74505e-10,8.838067865558968e-15,6.3111514185036e-10,1.11393e-10,1.20674e-09,3.861055596224923e-27,3.0164709357205516e-08,2.2982570656660295e-22,2.186898362738721e-23,8.432150834262808e-49,8.849590984516646e-25,4.138042600744606e-08,8.224114888742945e-08,0.0,4.926471314565507e-26,0.0,3.1894400000000013e-07,9.98592e-10,1.4942682813396542e-25,0.0,1.6421020228007507e-12,1.1577032811272821e-24,2.991931200789699e-24,4.570515008520016e-07,6.296824651848533e-13,2.579080864570016e-27,0.023578103999466134,4.882250272224339e-11,3.4304165313791575e-10,0.0,4.7684577521888154e-18,0.0,4.847730179235699e-09,3.740129521554187e-23,4.890951425334561e-07,4.4853199366903444e-08,1.6666033624290995e-07,4.663279830144718e-06,6.444553366128736e-11,1.3455504693605806e-25,1.4780929816957819e-07,1.239000000000001e-09,1.0339518002333287e-08,9.84447731550158e-07,1.8807137452956862e-12,1.4029834972690943e-07,1.6292206871108216e-07,4.310821554940669e-06,2.4558154507165034e-14,1.2606041602863703e-10,6.3623208387337e-09,1.3587675307763685e-08,1.4259512998142199e-10,5.239590000000001e-10,4.694041325007006e-24,1.2820769743398027e-11,1.751270498739691e-07,6.707691981434638e-09,1.385449999999839e-06,1.1945050666885221e-22,1.8584309518411857e-22,3.943582309758709e-24,3.921769486595296e-12,1.6691839074093423e-07,1.0883949628899655e-10,0.0,1.1060200000878502e-17,4.8294704181911434e-09,3.9647102543408215e-05,1.3084590548136676e-16,2.82070206424214e-28,8.288675016718652e-17,0.0,-2.1279991862711126e-35,1.195557197,1.6835596307453099e-07,1.2268635806026e-19,8.368900383401693,8.983014741744512e-09,1.2263225032299148e-10,6.541128769412576e-10,2.6241930188983025e-26,1.2939380990440863e-14,2.604865828811836e-09,3.4113581959019995e-10,1.8056116436347758e-10,4.072933324167254e-10,5.779397031950259e-10,5.191990366117248e-10,4.142573602524886e-07
120.0,299.55169,99255.61,39.85190658047147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82821e-08,4.59884e-09,2.7644672278735628e-30,9.69036e-10,3.60991e-09,1.81856e-09,4.52534e-08,3.85357e-09,8.81601e-08,1.28043e-09,1.5395019116953368e-19,1.61629e-10,9.26516e-10,6.56337e-10,1.93319e-08,1.78054e-09,7.829869120673039e-19,4.899170000000001e-09,1.8543300009346663e-17,2.3717800000000013e-08,2.1110146660748866e-12,1.94215e-08,1.7166e-09,2.7932300000000005e-08,8.2664e-10,3.494150000000024e-14,1.16092e-11,1.94177e-08,5.728200000000004e-11,1.867160000000019e-11,2.7929174069129393e-28,2.13377e-10,3.35026e-09,4.09658618790466e-29,2.86306e-09,3.434840000000002e-08,8.400094850002544e-11,2.19146e-08,1.1710500000000008e-10,5.2532095344842244e-08,1.5701600000000107e-07,5.095136919316027e-10,4.97208151962259e-34,3.648366330327209e-10,2.51475e-08,0.0,31.08448713,2.227885428212486e-15,1.881689999147249e-08,1.6597400000000117e-12,4.86502004607549e-10,2.4710501835967036e-13,5.4492300000000025e-08,1.2117500000000004e-08,9.55992e-11,1.96035e-05,8.81388600124566e-19,5.5859200000000005e-12,1.4062199994486483e-09,1.0113200000000002e-10,1.265250000000001e-11,3.706209999984794e-08,0.0,1.0304596635109086e-07,4.17086999999058e-10,1.366315154994011e-13,6.138492982829589e-10,2.21604e-10,6.158613674136175e-12,2.40257764455334e-13,2.1701251029366307e-10,5.6674472059446065e-28,1.7252253769658905e-08,7.272351280781541e-08,2.7748196030576095e-26,1.6054800000000004e-11,5.33073e-11,1.0024780689684446e-08,4.023471921165809e-33,8.847110000000058e-13,2.1677198866499172e-10,2.8688199999900543e-10,1.7899860331498083e-16,2.041890000000005e-08,2.785226612968852e-27,6.752806015657343e-28,3.68199e-09,1.356937473813307e-14,1.3051900000000024e-09,1.1780614140700809e-26,7.0462283656863105e-09,8.235680000000004e-09,9.966468285535515e-24,9.698493497723384e-26,3.3799143184587203e-25,9.05635591642514e-28,2.0583562352710238e-07,6.195852720821054e-10,2.3433300000000003e-10,2.767040000000003e-09,9.114549999967139e-10,1.753522915548716e-08,5.74505e-10,1.153446340591642e-14,6.312322375594279e-10,1.11393e-10,1.2067400000000001e-09,5.0603872696907524e-27,3.0164733657472794e-08,2.438076140224712e-22,2.21915298856482e-23,1.531532009444153e-62,7.689033059355798e-25,4.140756200101392e-08,8.408456772000096e-08,0.0,6.461529074302599e-26,0.0,3.189440000000004e-07,9.98592e-10,1.959872965491103e-25,0.0,1.642132666621818e-12,1.5172854006979079e-24,3.9228917557991415e-24,4.570533063097505e-07,6.297107279364534e-13,3.3773556730973284e-27,0.023578107566668286,4.882251058336116e-11,3.4304233767231424e-10,0.0,2.2075269584313747e-18,0.0,4.8477303669672825e-09,4.746855258800233e-23,4.906673305113699e-07,4.511340588379859e-08,1.6765824004430025e-07,4.6623596588651455e-06,6.609379945476611e-11,1.7668001780584662e-25,1.4790354215258566e-07,1.239000000000002e-09,8.647356842491126e-09,9.8311349466278e-07,2.6753380475038168e-12,1.4120538023626208e-07,1.6293599805055867e-07,4.3094198681815635e-06,3.5270460954539495e-14,1.5707251633891953e-10,6.362321750463611e-09,1.3588302677111742e-08,1.4259513887097324e-10,5.239590000000001e-10,5.949631803095973e-24,5.487919443551438e-12,1.753991120376384e-07,6.718981303720791e-09,1.3854499999998285e-06,1.469747628236705e-22,2.345884475836173e-22,4.98906052140621e-24,3.851793308993486e-12,1.670888965972288e-07,1.0458888693434756e-10,0.0,2.849840035074732e-19,4.82947085683367e-09,3.9647105061387306e-05,2.6670374060736376e-18,1.356571322069615e-29,1.521701451614079e-17,0.0,3.7220938652278772e-37,1.195557197,1.7031051093357493e-07,5.8988907028880685e-21,8.368900385606235,9.323643706302898e-09,1.8392902568959223e-10,1.7458762411439077e-10,2.4105694810189704e-26,1.3366394679717176e-14,2.9047001141769664e-09,6.35797112008644e-10,3.3738447012466763e-10,7.721315644747164e-10,1.0806631505952742e-09,9.594263239135422e-10,4.100935840866134e-07
180.0,299.55169,99255.61,39.85190658047147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82821e-08,4.59884e-09,9.603419560116783e-32,9.69036e-10,3.60991e-09,1.81856e-09,4.52534e-08,3.85357e-09,8.81601e-08,1.28043e-09,1.539506827282242e-19,1.61629e-10,9.26516e-10,6.56337e-10,1.93319e-08,1.78054e-09,7.829869124378325e-19,4.899170000000003e-09,1.8543300013081778e-17,2.3717800000000017e-08,2.0901825309736667e-12,1.94215e-08,1.7166e-09,2.793230000000001e-08,8.2664e-10,3.4941500000000336e-14,1.16092e-11,1.94177e-08,5.728200000000006e-11,1.8671600000000263e-11,3.909022374641256e-28,2.13377e-10,3.35026e-09,5.73366295348698e-29,2.86306e-09,3.434840000000003e-08,8.400105069393555e-11,2.19146e-08,1.1710500000000013e-10,5.266807186830537e-08,1.5701600000000152e-07,5.095228385143352e-10,4.385635459586078e-34,3.6483644293350714e-10,2.51475e-08,0.0,31.08448713,2.270450031609286e-15,1.8816899991441014e-08,1.6597400000000133e-12,4.865020058183984e-10,2.471069716986799e-13,5.449230000000004e-08,1.2117500000000009e-08,9.55992e-11,1.96035e-05,8.813886021790711e-19,5.585920000000001e-12,1.4062199994466132e-09,1.0113200000000005e-10,1.2652500000000011e-11,3.706209999984737e-08,0.0,1.030459489200151e-07,4.1708699999905456e-10,1.3278417563128956e-13,6.173591565288869e-10,2.21604e-10,6.16970967568761e-12,2.402586037138702e-13,2.1933340907965794e-10,5.924918132030475e-28,1.7377906300249782e-08,7.282562112266647e-08,2.900879069861479e-26,1.6054800000000004e-11,5.33073e-11,1.0296733736610704e-08,1.1988874403563095e-33,8.847110000000067e-13,2.11761578972084e-10,2.868819999990017e-10,4.6790636417240084e-17,2.0418900000000086e-08,2.911758868028575e-27,7.059584562567463e-28,3.68199e-09,1.3869940308013746e-14,1.3051900000000026e-09,1.2315804945739979e-26,7.143716299258231e-09,8.235680000000007e-09,1.4192390239588272e-23,1.0139094002987446e-25,3.5334631100119358e-25,9.467784247388582e-28,2.0583002032001877e-07,6.130483400506815e-10,2.3433300000000003e-10,2.7670400000000033e-09,9.114549999967018e-10,1.7596585444760873e-08,5.74505e-10,1.1232943967515719e-14,6.313579507227868e-10,1.11393e-10,1.2067400000000003e-09,5.265479049548301e-27,3.016476440790574e-08,2.2488388555918694e-22,2.009917430868546e-23,2.5623371379123038e-76,5.855829946608936e-25,4.143435115471032e-08,8.595002755508751e-08,0.0,6.755074971465332e-26,0.0,3.189440000000007e-07,9.98592e-10,2.0489095791725425e-25,0.0,1.6421386637904116e-12,1.5787468971562519e-24,4.083808948841736e-24,4.5705582861003456e-07,6.297162727744218e-13,3.5113493283269364e-27,0.02357811061258979,4.88225106932805e-11,3.4304303127864715e-10,0.0,9.753889745699577e-19,0.0,4.847730557066496e-09,4.7867548630564357e-23,4.920814957852122e-07,4.5357352905252096e-08,1.6855577588841148e-07,4.6614484610255265e-06,6.649115397800718e-11,1.8422605020211742e-25,1.4799684288640376e-07,1.2390000000000024e-09,7.244546348243489e-09,9.817937769051864e-07,3.095093816951827e-12,1.4202124321921436e-07,1.6294980336630833e-07,4.308361034378928e-06,4.1201266132810587e-14,1.6360837878035449e-10,6.362322345703454e-09,1.3589171304542428e-08,1.4259513939422282e-10,5.239590000000002e-10,6.067578516170239e-24,3.109942026920726e-12,1.7566850499246963e-07,6.7307919164320345e-09,1.385449999999828e-06,1.4632232369586486e-22,2.377228087288504e-22,5.09107328887522e-24,3.910152983201623e-12,1.6725771755617555e-07,1.0287479520760459e-10,0.0,2.214651376389835e-21,4.829471301607361e-09,3.9647107556792054e-05,4.731975693401114e-20,7.727803242365309e-31,3.1578828079075703e-18,0.0,3.128638327608029e-38,1.195557197,1.7213699426307944e-07,3.3470274824838703e-22,8.368900387771179,9.362230911494406e-09,2.0882321764549714e-10,4.561650322704855e-11,2.126248064836455e-26,1.3352452425874006e-14,2.7936124632614925e-09,8.924761420725232e-10,4.748076309589045e-10,1.102137584442718e-09,1.5219085243416756e-09,1.3352022417638906e-09,4.0632478759991733e-07
240.0,299.55169,99255.61,39.85190658047147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82821e-08,4.59884e-09,4.260621550974905e-33,9.69036e-10,3.60991e-09,1.81856e-09,4.52534e-08,3.85357e-09,8.81601e-08,1.28043e-09,1.5395072633151947e-19,1.61629e-10,9.26516e-10,6.56337e-10,1.93319e-08,1.78054e-09,7.829869124391958e-19,4.899170000000004e-09,1.85433000164392e-17,2.3717800000000017e-08,2.0706050800284493e-12,1.94215e-08,1.7166e-09,2.7932300000000018e-08,8.2664e-10,3.494150000000043e-14,1.16092e-11,1.94177e-08,5.728200000000007e-11,1.867160000000033e-11,4.912268245026802e-28,2.13377e-10,3.35026e-09,7.205200624282818e-29,2.86306e-09,3.4348400000000046e-08,8.400108122587285e-11,2.19146e-08,1.1710500000000016e-10,5.2791522241778256e-08,1.5701600000000173e-07,5.095312546599588e-10,4.012409545306968e-34,3.6483625407976795e-10,2.51475e-08,0.0,31.08448713,2.2495004882901624e-15,1.8816899991438214e-08,1.6597400000000139e-12,4.865020063406334e-10,2.4710700459782843e-13,5.449230000000004e-08,1.2117500000000014e-08,9.55992e-11,1.96035e-05,8.813886021870171e-19,5.585920000000002e-12,1.4062199994464325e-09,1.0113200000000007e-10,1.2652500000000011e-11,3.706209999984732e-08,0.0,1.0304593160313657e-07,4.170869999990542e-10,1.2864035644510943e-13,6.195165831049891e-10,2.21604e-10,6.177511774742678e-12,2.4025861845462007e-13,2.2180689869003488e-10,5.91136269051314e-28,1.7499968995495798e-08,7.293261149464798e-08,2.894242236118953e-26,1.6054800000000007e-11,5.33073e-11,1.0543634483556482e-08,3.278496859567263e-34,8.84711000000007e-13,2.0219835172703993e-10,2.868819999990013e-10,1.2105661714315546e-17,2.0418900000000123e-08,2.9050971427239238e-27,7.043433151941682e-28,3.68199e-09,1.4068301353282057e-14,1.3051900000000026e-09,1.2287627987010649e-26,7.2340226452050915e-09,8.23568000000001e-09,1.8161735932923764e-23,1.0115897075581268e-25,3.525379006320699e-25,9.446123189327644e-28,2.0582446697178973e-07,6.068286114359168e-10,2.3433300000000003e-10,2.7670400000000033e-09,9.114549999967008e-10,1.7654717947249734e-08,5.74505e-10,1.0738740142716392e-14,6.314961564665005e-10,1.11393e-10,1.2067400000000005e-09,5.235486453654775e-27,3.0164797490250524e-08,2.131472294198432e-22,1.900658746955197e-23,4.192763019755783e-90,4.665880997129011e-25,4.145996782130712e-08,8.766659405856502e-08,0.0,6.739620239149978e-26,0.0,3.18944000000001e-07,9.98592e-10,2.044221940735037e-25,0.0,1.6421399400561576e-12,1.5697189035367086e-24,4.062649411565533e-24,4.570586426319918e-07,6.297174051579016e-13,3.4891077518138e-27,0.023578113355072126,4.8822510694064964e-11,3.430437207732158e-10,0.0,4.489035401774655e-19,0.0,4.847730745920235e-09,4.641329962728679e-23,4.933653889464515e-07,4.55877929426249e-08,1.6937061914294714e-07,4.660545518850491e-06,6.668140212743213e-11,1.8356231078205984e-25,1.4808927758893647e-07,1.2390000000000026e-09,6.078845121514757e-09,9.804875080732687e-07,3.3346334781431764e-12,1.427619493098099e-07,1.629634953192788e-07,4.307469797699597e-06,4.480319054087989e-14,1.6214292441947704e-10,6.362322861271658e-09,1.3590131447493298e-08,1.4259513944099994e-10,5.239590000000003e-10,5.960481284497027e-24,2.2844080415744962e-12,1.7593545014604474e-07,6.742757007485283e-09,1.385449999999828e-06,1.4155258123716062e-22,2.325222372876541e-22,5.005837229267169e-24,3.951828345860397e-12,1.6742499270535907e-07,1.0172282789485441e-10,0.0,1.3205308170718399e-23,4.829471744029945e-09,3.9647110031611855e-05,1.0994839143046078e-21,7.224157077255334e-32,7.028107714229004e-19,0.0,2.7213106979680456e-39,1.195557197,1.7386390950346176e-07,3.0107327605316774e-23,8.36890038976269,9.316578313806139e-09,2.2198511143972544e-10,1.2337971523709382e-11,1.9453002419077954e-26,1.3216756268500516e-14,2.6795577224449548e-09,1.1179341294507772e-09,5.962811293343404e-10,1.403377674500069e-09,1.9126032900786522e-09,1.658087339620498e-09,4.028393230559375e-07
